topic_id,topic,level,question,type,answer
10,Разработка базы данных. Структурированные запросы,Высокий,1,single,D
10,Разработка базы данных. Структурированные запросы,Высокий,2,single,D
10,Разработка базы данных. Структурированные запросы,Высокий,3,single,C
10,Разработка базы данных. Структурированные запросы,Высокий,4,single,A
10,Разработка базы данных. Структурированные запросы,Высокий,5,single,A
10,Разработка базы данных. Структурированные запросы,Высокий,6,single,D
10,Разработка базы данных. Структурированные запросы,Высокий,7,single,C
10,Разработка базы данных. Структурированные запросы,Высокий,8,single,A
10,Разработка базы данных. Структурированные запросы,Высокий,9,single,A
10,Разработка базы данных. Структурированные запросы,Высокий,10,single,A
10,Разработка базы данных. Структурированные запросы,Высокий,11,single,B
10,Разработка базы данных. Структурированные запросы,Высокий,12,single,D
10,Разработка базы данных. Структурированные запросы,Высокий,13,single,A
10,Разработка базы данных. Структурированные запросы,Высокий,14,single,B
10,Разработка базы данных. Структурированные запросы,Высокий,15,single,D
10,Разработка базы данных. Структурированные запросы,Высокий,16,single,B
10,Разработка базы данных. Структурированные запросы,Высокий,17,single,C
10,Разработка базы данных. Структурированные запросы,Высокий,18,single,D
10,Разработка базы данных. Структурированные запросы,Высокий,19,single,B
10,Разработка базы данных. Структурированные запросы,Высокий,20,single,D
10,Разработка базы данных. Структурированные запросы,Высокий,21,single,A
10,Разработка базы данных. Структурированные запросы,Высокий,22,single,B
10,Разработка базы данных. Структурированные запросы,Высокий,23,single,B
10,Разработка базы данных. Структурированные запросы,Высокий,24,single,B
10,Разработка базы данных. Структурированные запросы,Высокий,25,single,B
10,Разработка базы данных. Структурированные запросы,Высокий,26,context_single,B
10,Разработка базы данных. Структурированные запросы,Высокий,27,context_single,C
10,Разработка базы данных. Структурированные запросы,Высокий,28,context_single,C
10,Разработка базы данных. Структурированные запросы,Высокий,29,context_single,C
10,Разработка базы данных. Структурированные запросы,Высокий,30,context_single,B
10,Разработка базы данных. Структурированные запросы,Высокий,31,multi,ACE
10,Разработка базы данных. Структурированные запросы,Высокий,32,multi,BDE
10,Разработка базы данных. Структурированные запросы,Высокий,33,multi,BDE
10,Разработка базы данных. Структурированные запросы,Высокий,34,multi,ABC
10,Разработка базы данных. Структурированные запросы,Высокий,35,multi,ABD
10,Разработка базы данных. Структурированные запросы,Высокий,36,matching,1-B;2-D;3-A;4-C
10,Разработка базы данных. Структурированные запросы,Высокий,37,matching,1-B;2-D;3-C;4-A
10,Разработка базы данных. Структурированные запросы,Высокий,38,matching,1-C;2-A;3-D;4-B
10,Разработка базы данных. Структурированные запросы,Высокий,39,matching,1-D;2-C;3-A;4-B
10,Разработка базы данных. Структурированные запросы,Высокий,40,matching,1-A;2-D;3-C;4-B
11,Современные тенденции развития информационных технологий,Базовый,1,single,C
11,Современные тенденции развития информационных технологий,Базовый,2,single,A
11,Современные тенденции развития информационных технологий,Базовый,3,single,A
11,Современные тенденции развития информационных технологий,Базовый,4,single,B
11,Современные тенденции развития информационных технологий,Базовый,5,single,C
11,Современные тенденции развития информационных технологий,Базовый,6,single,A
11,Современные тенденции развития информационных технологий,Базовый,7,single,D
11,Современные тенденции развития информационных технологий,Базовый,8,single,A
11,Современные тенденции развития информационных технологий,Базовый,9,single,C
11,Современные тенденции развития информационных технологий,Базовый,10,single,B
11,Современные тенденции развития информационных технологий,Базовый,11,single,B
11,Современные тенденции развития информационных технологий,Базовый,12,single,C
11,Современные тенденции развития информационных технологий,Базовый,13,single,D
11,Современные тенденции развития информационных технологий,Базовый,14,single,A
11,Современные тенденции развития информационных технологий,Базовый,15,single,C
11,Современные тенденции развития информационных технологий,Базовый,16,single,A
11,Современные тенденции развития информационных технологий,Базовый,17,single,C
11,Современные тенденции развития информационных технологий,Базовый,18,single,C
11,Современные тенденции развития информационных технологий,Базовый,19,single,B
11,Современные тенденции развития информационных технологий,Базовый,20,single,C
11,Современные тенденции развития информационных технологий,Базовый,21,single,A
11,Современные тенденции развития информационных технологий,Базовый,22,single,D
11,Современные тенденции развития информационных технологий,Базовый,23,single,A
11,Современные тенденции развития информационных технологий,Базовый,24,single,D
11,Современные тенденции развития информационных технологий,Базовый,25,single,B
11,Современные тенденции развития информационных технологий,Базовый,26,context_single,C
11,Современные тенденции развития информационных технологий,Базовый,27,context_single,C
11,Современные тенденции развития информационных технологий,Базовый,28,context_single,B
11,Современные тенденции развития информационных технологий,Базовый,29,context_single,B
11,Современные тенденции развития информационных технологий,Базовый,30,context_single,D
11,Современные тенденции развития информационных технологий,Базовый,31,multi,BCE
11,Современные тенденции развития информационных технологий,Базовый,32,multi,ABD
11,Современные тенденции развития информационных технологий,Базовый,33,multi,BDE
11,Современные тенденции развития информационных технологий,Базовый,34,multi,CDE
11,Современные тенденции развития информационных технологий,Базовый,35,multi,ABE
11,Современные тенденции развития информационных технологий,Базовый,36,matching,1-A;2-D;3-B;4-C
11,Современные тенденции развития информационных технологий,Базовый,37,matching,1-C;2-D;3-A;4-B
11,Современные тенденции развития информационных технологий,Базовый,38,matching,1-B;2-C;3-D;4-A
11,Современные тенденции развития информационных технологий,Базовый,39,matching,1-D;2-B;3-A;4-C
11,Современные тенденции развития информационных технологий,Базовый,40,matching,1-B;2-C;3-A;4-D
11,Современные тенденции развития информационных технологий,Средний,1,single,B
11,Современные тенденции развития информационных технологий,Средний,2,single,A
11,Современные тенденции развития информационных технологий,Средний,3,single,D
11,Современные тенденции развития информационных технологий,Средний,4,single,D
11,Современные тенденции развития информационных технологий,Средний,5,single,C
11,Современные тенденции развития информационных технологий,Средний,6,single,D
11,Современные тенденции развития информационных технологий,Средний,7,single,B
11,Современные тенденции развития информационных технологий,Средний,8,single,D
11,Современные тенденции развития информационных технологий,Средний,9,single,A
11,Современные тенденции развития информационных технологий,Средний,10,single,B
11,Современные тенденции развития информационных технологий,Средний,11,single,A
11,Современные тенденции развития информационных технологий,Средний,12,single,D
11,Современные тенденции развития информационных технологий,Средний,13,single,D
11,Современные тенденции развития информационных технологий,Средний,14,single,C
11,Современные тенденции развития информационных технологий,Средний,15,single,B
11,Современные тенденции развития информационных технологий,Средний,16,single,A
11,Современные тенденции развития информационных технологий,Средний,17,single,A
11,Современные тенденции развития информационных технологий,Средний,18,single,D
11,Современные тенденции развития информационных технологий,Средний,19,single,A
11,Современные тенденции развития информационных технологий,Средний,20,single,B
11,Современные тенденции развития информационных технологий,Средний,21,single,A
11,Современные тенденции развития информационных технологий,Средний,22,single,B
11,Современные тенденции развития информационных технологий,Средний,23,single,C
11,Современные тенденции развития информационных технологий,Средний,24,single,B
11,Современные тенденции развития информационных технологий,Средний,25,single,D
11,Современные тенденции развития информационных технологий,Средний,26,context_single,C
11,Современные тенденции развития информационных технологий,Средний,27,context_single,D
11,Современные тенденции развития информационных технологий,Средний,28,context_single,D
11,Современные тенденции развития информационных технологий,Средний,29,context_single,A
11,Современные тенденции развития информационных технологий,Средний,30,context_single,B
11,Современные тенденции развития информационных технологий,Средний,31,multi,ACD
11,Современные тенденции развития информационных технологий,Средний,32,multi,CDE
11,Современные тенденции развития информационных технологий,Средний,33,multi,ABC
11,Современные тенденции развития информационных технологий,Средний,34,multi,ABD
11,Современные тенденции развития информационных технологий,Средний,35,multi,BDE
11,Современные тенденции развития информационных технологий,Средний,36,matching,1-C;2-B;3-A;4-D
11,Современные тенденции развития информационных технологий,Средний,37,matching,1-C;2-D;3-A;4-B
11,Современные тенденции развития информационных технологий,Средний,38,matching,1-D;2-C;3-A;4-B
11,Современные тенденции развития информационных технологий,Средний,39,matching,1-B;2-D;3-C;4-A
11,Современные тенденции развития информационных технологий,Средний,40,matching,1-C;2-D;3-B;4-A
11,Современные тенденции развития информационных технологий,Высокий,1,single,A
11,Современные тенденции развития информационных технологий,Высокий,2,single,D
11,Современные тенденции развития информационных технологий,Высокий,3,single,A
11,Современные тенденции развития информационных технологий,Высокий,4,single,C
11,Современные тенденции развития информационных технологий,Высокий,5,single,D
11,Современные тенденции развития информационных технологий,Высокий,6,single,C
11,Современные тенденции развития информационных технологий,Высокий,7,single,A
11,Современные тенденции развития информационных технологий,Высокий,8,single,B
11,Современные тенденции развития информационных технологий,Высокий,9,single,A
11,Современные тенденции развития информационных технологий,Высокий,10,single,C
11,Современные тенденции развития информационных технологий,Высокий,11,single,D
11,Современные тенденции развития информационных технологий,Высокий,12,single,A
11,Современные тенденции развития информационных технологий,Высокий,13,single,C
11,Современные тенденции развития информационных технологий,Высокий,14,single,D
11,Современные тенденции развития информационных технологий,Высокий,15,single,B
11,Современные тенденции развития информационных технологий,Высокий,16,single,A
11,Современные тенденции развития информационных технологий,Высокий,17,single,C
11,Современные тенденции развития информационных технологий,Высокий,18,single,D
11,Современные тенденции развития информационных технологий,Высокий,19,single,D
11,Современные тенденции развития информационных технологий,Высокий,20,single,D
11,Современные тенденции развития информационных технологий,Высокий,21,single,C
11,Современные тенденции развития информационных технологий,Высокий,22,single,D
11,Современные тенденции развития информационных технологий,Высокий,23,single,D
11,Современные тенденции развития информационных технологий,Высокий,24,single,C
11,Современные тенденции развития информационных технологий,Высокий,25,single,C
11,Современные тенденции развития информационных технологий,Высокий,26,context_single,A
11,Современные тенденции развития информационных технологий,Высокий,27,context_single,D
11,Современные тенденции развития информационных технологий,Высокий,28,context_single,A
11,Современные тенденции развития информационных технологий,Высокий,29,context_single,D
11,Современные тенденции развития информационных технологий,Высокий,30,context_single,A
11,Современные тенденции развития информационных технологий,Высокий,31,multi,ACE
11,Современные тенденции развития информационных технологий,Высокий,32,multi,CDE
11,Современные тенденции развития информационных технологий,Высокий,33,multi,ACE
11,Современные тенденции развития информационных технологий,Высокий,34,multi,BDE
11,Современные тенденции развития информационных технологий,Высокий,35,multi,ABD
11,Современные тенденции развития информационных технологий,Высокий,36,matching,1-B;2-D;3-A;4-C
11,Современные тенденции развития информационных технологий,Высокий,37,matching,1-D;2-B;3-C;4-A
11,Современные тенденции развития информационных технологий,Высокий,38,matching,1-C;2-B;3-D;4-A
11,Современные тенденции развития информационных технологий,Высокий,39,matching,1-A;2-B;3-C;4-D
11,Современные тенденции развития информационных технологий,Высокий,40,matching,1-D;2-B;3-C;4-A
12,Создание и преобразование информационных объектов,Базовый,1,single,A
12,Создание и преобразование информационных объектов,Базовый,2,single,B
12,Создание и преобразование информационных объектов,Базовый,3,single,D
12,Создание и преобразование информационных объектов,Базовый,4,single,C
12,Создание и преобразование информационных объектов,Базовый,5,single,D
12,Создание и преобразование информационных объектов,Базовый,6,single,D
12,Создание и преобразование информационных объектов,Базовый,7,single,D
12,Создание и преобразование информационных объектов,Базовый,8,single,A
12,Создание и преобразование информационных объектов,Базовый,9,single,C
12,Создание и преобразование информационных объектов,Базовый,10,single,C
12,Создание и преобразование информационных объектов,Базовый,11,single,D
12,Создание и преобразование информационных объектов,Базовый,12,single,C
12,Создание и преобразование информационных объектов,Базовый,13,single,C
12,Создание и преобразование информационных объектов,Базовый,14,single,C
12,Создание и преобразование информационных объектов,Базовый,15,single,B
12,Создание и преобразование информационных объектов,Базовый,16,single,A
12,Создание и преобразование информационных объектов,Базовый,17,single,B
12,Создание и преобразование информационных объектов,Базовый,18,single,B
12,Создание и преобразование информационных объектов,Базовый,19,single,D
12,Создание и преобразование информационных объектов,Базовый,20,single,C
12,Создание и преобразование информационных объектов,Базовый,21,single,C
12,Создание и преобразование информационных объектов,Базовый,22,single,B
12,Создание и преобразование информационных объектов,Базовый,23,single,B
12,Создание и преобразование информационных объектов,Базовый,24,single,C
12,Создание и преобразование информационных объектов,Базовый,25,single,D
12,Создание и преобразование информационных объектов,Базовый,26,context_single,B
12,Создание и преобразование информационных объектов,Базовый,27,context_single,A
12,Создание и преобразование информационных объектов,Базовый,28,context_single,A
12,Создание и преобразование информационных объектов,Базовый,29,context_single,A
12,Создание и преобразование информационных объектов,Базовый,30,context_single,A
12,Создание и преобразование информационных объектов,Базовый,31,multi,ACD
12,Создание и преобразование информационных объектов,Базовый,32,multi,BDE
12,Создание и преобразование информационных объектов,Базовый,33,multi,ADE
12,Создание и преобразование информационных объектов,Базовый,34,multi,ACD
12,Создание и преобразование информационных объектов,Базовый,35,multi,CDE
12,Создание и преобразование информационных объектов,Базовый,36,matching,1-C;2-A;3-B;4-D
12,Создание и преобразование информационных объектов,Базовый,37,matching,1-D;2-C;3-B;4-A
12,Создание и преобразование информационных объектов,Базовый,38,matching,1-D;2-A;3-B;4-C
12,Создание и преобразование информационных объектов,Базовый,39,matching,1-C;2-A;3-B;4-D
12,Создание и преобразование информационных объектов,Базовый,40,matching,1-C;2-A;3-B;4-D
12,Создание и преобразование информационных объектов,Средний,1,single,C
12,Создание и преобразование информационных объектов,Средний,2,single,C
12,Создание и преобразование информационных объектов,Средний,3,single,A
12,Создание и преобразование информационных объектов,Средний,4,single,B
12,Создание и преобразование информационных объектов,Средний,5,single,B
12,Создание и преобразование информационных объектов,Средний,6,single,C
12,Создание и преобразование информационных объектов,Средний,7,single,C
12,Создание и преобразование информационных объектов,Средний,8,single,C
12,Создание и преобразование информационных объектов,Средний,9,single,A
12,Создание и преобразование информационных объектов,Средний,10,single,B
12,Создание и преобразование информационных объектов,Средний,11,single,B
12,Создание и преобразование информационных объектов,Средний,12,single,C
12,Создание и преобразование информационных объектов,Средний,13,single,B
12,Создание и преобразование информационных объектов,Средний,14,single,D
12,Создание и преобразование информационных объектов,Средний,15,single,C
12,Создание и преобразование информационных объектов,Средний,16,single,B
12,Создание и преобразование информационных объектов,Средний,17,single,B
12,Создание и преобразование информационных объектов,Средний,18,single,B
12,Создание и преобразование информационных объектов,Средний,19,single,A
12,Создание и преобразование информационных объектов,Средний,20,single,A
12,Создание и преобразование информационных объектов,Средний,21,single,A
12,Создание и преобразование информационных объектов,Средний,22,single,B
12,Создание и преобразование информационных объектов,Средний,23,single,D
12,Создание и преобразование информационных объектов,Средний,24,single,A
12,Создание и преобразование информационных объектов,Средний,25,single,A
12,Создание и преобразование информационных объектов,Средний,26,context_single,A
12,Создание и преобразование информационных объектов,Средний,27,context_single,A
12,Создание и преобразование информационных объектов,Средний,28,context_single,D
12,Создание и преобразование информационных объектов,Средний,29,context_single,A
12,Создание и преобразование информационных объектов,Средний,30,context_single,C
12,Создание и преобразование информационных объектов,Средний,31,multi,ABE
12,Создание и преобразование информационных объектов,Средний,32,multi,ABE
12,Создание и преобразование информационных объектов,Средний,33,multi,ABE
12,Создание и преобразование информационных объектов,Средний,34,multi,BCE
12,Создание и преобразование информационных объектов,Средний,35,multi,ABD
12,Создание и преобразование информационных объектов,Средний,36,matching,1-D;2-B;3-A;4-C
12,Создание и преобразование информационных объектов,Средний,37,matching,1-C;2-B;3-A;4-D
12,Создание и преобразование информационных объектов,Средний,38,matching,1-C;2-D;3-B;4-A
12,Создание и преобразование информационных объектов,Средний,39,matching,1-D;2-C;3-A;4-B
12,Создание и преобразование информационных объектов,Средний,40,matching,1-B;2-A;3-C;4-D
12,Создание и преобразование информационных объектов,Высокий,1,single,C
12,Создание и преобразование информационных объектов,Высокий,2,single,C
12,Создание и преобразование информационных объектов,Высокий,3,single,B
12,Создание и преобразование информационных объектов,Высокий,4,single,B
12,Создание и преобразование информационных объектов,Высокий,5,single,D
12,Создание и преобразование информационных объектов,Высокий,6,single,D
12,Создание и преобразование информационных объектов,Высокий,7,single,B
12,Создание и преобразование информационных объектов,Высокий,8,single,B
12,Создание и преобразование информационных объектов,Высокий,9,single,D
12,Создание и преобразование информационных объектов,Высокий,10,single,C
12,Создание и преобразование информационных объектов,Высокий,11,single,A
12,Создание и преобразование информационных объектов,Высокий,12,single,D
12,Создание и преобразование информационных объектов,Высокий,13,single,D
12,Создание и преобразование информационных объектов,Высокий,14,single,B
12,Создание и преобразование информационных объектов,Высокий,15,single,A
12,Создание и преобразование информационных объектов,Высокий,16,single,B
12,Создание и преобразование информационных объектов,Высокий,17,single,D
12,Создание и преобразование информационных объектов,Высокий,18,single,B
12,Создание и преобразование информационных объектов,Высокий,19,single,A
12,Создание и преобразование информационных объектов,Высокий,20,single,C
12,Создание и преобразование информационных объектов,Высокий,21,single,D
12,Создание и преобразование информационных объектов,Высокий,22,single,B
12,Создание и преобразование информационных объектов,Высокий,23,single,B
12,Создание и преобразование информационных объектов,Высокий,24,single,B
12,Создание и преобразование информационных объектов,Высокий,25,single,C
12,Создание и преобразование информационных объектов,Высокий,26,context_single,C
12,Создание и преобразование информационных объектов,Высокий,27,context_single,C
12,Создание и преобразование информационных объектов,Высокий,28,context_single,D
12,Создание и преобразование информационных объектов,Высокий,29,context_single,D
12,Создание и преобразование информационных объектов,Высокий,30,context_single,B
12,Создание и преобразование информационных объектов,Высокий,31,multi,ACD
12,Создание и преобразование информационных объектов,Высокий,32,multi,BDE
12,Создание и преобразование информационных объектов,Высокий,33,multi,BCE
12,Создание и преобразование информационных объектов,Высокий,34,multi,ACD
12,Создание и преобразование информационных объектов,Высокий,35,multi,ACD
12,Создание и преобразование информационных объектов,Высокий,36,matching,1-D;2-A;3-B;4-C
12,Создание и преобразование информационных объектов,Высокий,37,matching,1-A;2-B;3-D;4-C
12,Создание и преобразование информационных объектов,Высокий,38,matching,1-D;2-A;3-C;4-B
12,Создание и преобразование информационных объектов,Высокий,39,matching,1-B;2-A;3-C;4-D
12,Создание и преобразование информационных объектов,Высокий,40,matching,1-D;2-B;3-A;4-C
13,Веб-проектирование,Базовый,1,single,D
13,Веб-проектирование,Базовый,2,single,B
13,Веб-проектирование,Базовый,3,single,A
13,Веб-проектирование,Базовый,4,single,A
13,Веб-проектирование,Базовый,5,single,C
13,Веб-проектирование,Базовый,6,single,A
13,Веб-проектирование,Базовый,7,single,D
13,Веб-проектирование,Базовый,8,single,C
13,Веб-проектирование,Базовый,9,single,B
13,Веб-проектирование,Базовый,10,single,A
13,Веб-проектирование,Базовый,11,single,D
13,Веб-проектирование,Базовый,12,single,D
13,Веб-проектирование,Базовый,13,single,B
13,Веб-проектирование,Базовый,14,single,B
13,Веб-проектирование,Базовый,15,single,C
13,Веб-проектирование,Базовый,16,single,C
13,Веб-проектирование,Базовый,17,single,A
13,Веб-проектирование,Базовый,18,single,C
13,Веб-проектирование,Базовый,19,single,D
13,Веб-проектирование,Базовый,20,single,A
13,Веб-проектирование,Базовый,21,single,A
13,Веб-проектирование,Базовый,22,single,B
13,Веб-проектирование,Базовый,23,single,A
13,Веб-проектирование,Базовый,24,single,B
13,Веб-проектирование,Базовый,25,single,D
13,Веб-проектирование,Базовый,26,context_single,C
13,Веб-проектирование,Базовый,27,context_single,A
13,Веб-проектирование,Базовый,28,context_single,A
13,Веб-проектирование,Базовый,29,context_single,D
13,Веб-проектирование,Базовый,30,context_single,B
13,Веб-проектирование,Базовый,31,multi,ABD
13,Веб-проектирование,Базовый,32,multi,ABC
13,Веб-проектирование,Базовый,33,multi,CDE
13,Веб-проектирование,Базовый,34,multi,ABE
13,Веб-проектирование,Базовый,35,multi,ABD
13,Веб-проектирование,Базовый,36,matching,1-A;2-C;3-B;4-D
13,Веб-проектирование,Базовый,37,matching,1-C;2-A;3-D;4-B
13,Веб-проектирование,Базовый,38,matching,1-A;2-C;3-B;4-D
13,Веб-проектирование,Базовый,39,matching,1-C;2-B;3-A;4-D
13,Веб-проектирование,Базовый,40,matching,1-D;2-B;3-A;4-C
13,Веб-проектирование,Средний,1,single,B
13,Веб-проектирование,Средний,2,single,B
13,Веб-проектирование,Средний,3,single,C
13,Веб-проектирование,Средний,4,single,A
13,Веб-проектирование,Средний,5,single,C
13,Веб-проектирование,Средний,6,single,A
13,Веб-проектирование,Средний,7,single,B
13,Веб-проектирование,Средний,8,single,B
13,Веб-проектирование,Средний,9,single,A
13,Веб-проектирование,Средний,10,single,D
13,Веб-проектирование,Средний,11,single,A
13,Веб-проектирование,Средний,12,single,B
13,Веб-проектирование,Средний,13,single,D
13,Веб-проектирование,Средний,14,single,A
13,Веб-проектирование,Средний,15,single,A
13,Веб-проектирование,Средний,16,single,C
13,Веб-проектирование,Средний,17,single,A
13,Веб-проектирование,Средний,18,single,C
13,Веб-проектирование,Средний,19,single,B
13,Веб-проектирование,Средний,20,single,A
13,Веб-проектирование,Средний,21,single,D
13,Веб-проектирование,Средний,22,single,B
13,Веб-проектирование,Средний,23,single,A
13,Веб-проектирование,Средний,24,single,C
13,Веб-проектирование,Средний,25,single,C
13,Веб-проектирование,Средний,26,context_single,C
13,Веб-проектирование,Средний,27,context_single,D
13,Веб-проектирование,Средний,28,context_single,A
13,Веб-проектирование,Средний,29,context_single,C
13,Веб-проектирование,Средний,30,context_single,C
13,Веб-проектирование,Средний,31,multi,ABE
13,Веб-проектирование,Средний,32,multi,ABE
13,Веб-проектирование,Средний,33,multi,ACD
13,Веб-проектирование,Средний,34,multi,CDE
13,Веб-проектирование,Средний,35,multi,ADE
13,Веб-проектирование,Средний,36,matching,1-D;2-A;3-B;4-C
13,Веб-проектирование,Средний,37,matching,1-D;2-A;3-B;4-C
13,Веб-проектирование,Средний,38,matching,1-D;2-C;3-A;4-B
13,Веб-проектирование,Средний,39,matching,1-D;2-C;3-A;4-B
13,Веб-проектирование,Средний,40,matching,1-A;2-B;3-C;4-D
13,Веб-проектирование,Высокий,1,single,A
13,Веб-проектирование,Высокий,2,single,C
13,Веб-проектирование,Высокий,3,single,B
13,Веб-проектирование,Высокий,4,single,C
13,Веб-проектирование,Высокий,5,single,D
13,Веб-проектирование,Высокий,6,single,A
13,Веб-проектирование,Высокий,7,single,D
13,Веб-проектирование,Высокий,8,single,C
13,Веб-проектирование,Высокий,9,single,D
13,Веб-проектирование,Высокий,10,single,B
13,Веб-проектирование,Высокий,11,single,C
13,Веб-проектирование,Высокий,12,single,B
13,Веб-проектирование,Высокий,13,single,C
13,Веб-проектирование,Высокий,14,single,A
13,Веб-проектирование,Высокий,15,single,D
13,Веб-проектирование,Высокий,16,single,B
13,Веб-проектирование,Высокий,17,single,D
13,Веб-проектирование,Высокий,18,single,A
13,Веб-проектирование,Высокий,19,single,C
13,Веб-проектирование,Высокий,20,single,D
13,Веб-проектирование,Высокий,21,single,A
13,Веб-проектирование,Высокий,22,single,D
13,Веб-проектирование,Высокий,23,single,A
13,Веб-проектирование,Высокий,24,single,D
13,Веб-проектирование,Высокий,25,single,C
13,Веб-проектирование,Высокий,26,context_single,B
13,Веб-проектирование,Высокий,27,context_single,A
13,Веб-проектирование,Высокий,28,context_single,D
13,Веб-проектирование,Высокий,29,context_single,D
13,Веб-проектирование,Высокий,30,context_single,C
13,Веб-проектирование,Высокий,31,multi,ABE
