file,topic_no,topic,level,question_no,answer
t20_b.md,20,Геометрическая оптика,Базовый,36,1-B; 2-D; 3-A; 4-C
t20_b.md,20,Геометрическая оптика,Базовый,37,1-B; 2-D; 3-A; 4-C
t20_b.md,20,Геометрическая оптика,Базовый,38,1-B; 2-D; 3-A; 4-C
t20_b.md,20,Геометрическая оптика,Базовый,39,1-B; 2-D; 3-A; 4-C
t20_b.md,20,Геометрическая оптика,Базовый,40,1-B; 2-D; 3-A; 4-C
t20_m.md,20,Геометрическая оптика,Средний,1,D
t20_m.md,20,Геометрическая оптика,Средний,2,D
t20_m.md,20,Геометрическая оптика,Средний,3,D
t20_m.md,20,Геометрическая оптика,Средний,4,D
t20_m.md,20,Геометрическая оптика,Средний,5,C
t20_m.md,20,Геометрическая оптика,Средний,6,D
t20_m.md,20,Геометрическая оптика,Средний,7,D
t20_m.md,20,Геометрическая оптика,Средний,8,B
t20_m.md,20,Геометрическая оптика,Средний,9,C
t20_m.md,20,Геометрическая оптика,Средний,10,A
t20_m.md,20,Геометрическая оптика,Средний,11,D
t20_m.md,20,Геометрическая оптика,Средний,12,D
t20_m.md,20,Геометрическая оптика,Средний,13,D
t20_m.md,20,Геометрическая оптика,Средний,14,D
t20_m.md,20,Геометрическая оптика,Средний,15,D
t20_m.md,20,Геометрическая оптика,Средний,16,A
t20_m.md,20,Геометрическая оптика,Средний,17,D
t20_m.md,20,Геометрическая оптика,Средний,18,A
t20_m.md,20,Геометрическая оптика,Средний,19,B
t20_m.md,20,Геометрическая оптика,Средний,20,D
t20_m.md,20,Геометрическая оптика,Средний,21,B
t20_m.md,20,Геометрическая оптика,Средний,22,C
t20_m.md,20,Геометрическая оптика,Средний,23,D
t20_m.md,20,Геометрическая оптика,Средний,24,D
t20_m.md,20,Геометрическая оптика,Средний,25,B
t20_m.md,20,Геометрическая оптика,Средний,26,D
t20_m.md,20,Геометрическая оптика,Средний,27,A
t20_m.md,20,Геометрическая оптика,Средний,28,D
t20_m.md,20,Геометрическая оптика,Средний,29,D
t20_m.md,20,Геометрическая оптика,Средний,30,D
t20_m.md,20,Геометрическая оптика,Средний,31,"A,B,C"
t20_m.md,20,Геометрическая оптика,Средний,32,"A,B,C"
t20_m.md,20,Геометрическая оптика,Средний,33,"A,B,C"
t20_m.md,20,Геометрическая оптика,Средний,34,"A,B"
t20_m.md,20,Геометрическая оптика,Средний,35,"A,B,C"
t20_m.md,20,Геометрическая оптика,Средний,36,1-B; 2-D; 3-A; 4-C
t20_m.md,20,Геометрическая оптика,Средний,37,1-B; 2-D; 3-A; 4-C
t20_m.md,20,Геометрическая оптика,Средний,38,1-B; 2-D; 3-A; 4-C
t20_m.md,20,Геометрическая оптика,Средний,39,1-B; 2-D; 3-A; 4-C
t20_m.md,20,Геометрическая оптика,Средний,40,1-B; 2-D; 3-A; 4-C
t20_h.md,20,Геометрическая оптика,Высокий,1,D
t20_h.md,20,Геометрическая оптика,Высокий,2,D
t20_h.md,20,Геометрическая оптика,Высокий,3,D
t20_h.md,20,Геометрическая оптика,Высокий,4,D
t20_h.md,20,Геометрическая оптика,Высокий,5,C
t20_h.md,20,Геометрическая оптика,Высокий,6,D
t20_h.md,20,Геометрическая оптика,Высокий,7,D
t20_h.md,20,Геометрическая оптика,Высокий,8,B
t20_h.md,20,Геометрическая оптика,Высокий,9,C
t20_h.md,20,Геометрическая оптика,Высокий,10,A
t20_h.md,20,Геометрическая оптика,Высокий,11,D
t20_h.md,20,Геометрическая оптика,Высокий,12,D
t20_h.md,20,Геометрическая оптика,Высокий,13,D
t20_h.md,20,Геометрическая оптика,Высокий,14,D
t20_h.md,20,Геометрическая оптика,Высокий,15,D
t20_h.md,20,Геометрическая оптика,Высокий,16,A
t20_h.md,20,Геометрическая оптика,Высокий,17,D
t20_h.md,20,Геометрическая оптика,Высокий,18,A
t20_h.md,20,Геометрическая оптика,Высокий,19,B
t20_h.md,20,Геометрическая оптика,Высокий,20,D
t20_h.md,20,Геометрическая оптика,Высокий,21,B
t20_h.md,20,Геометрическая оптика,Высокий,22,C
t20_h.md,20,Геометрическая оптика,Высокий,23,D
t20_h.md,20,Геометрическая оптика,Высокий,24,D
t20_h.md,20,Геометрическая оптика,Высокий,25,B
t20_h.md,20,Геометрическая оптика,Высокий,26,D
t20_h.md,20,Геометрическая оптика,Высокий,27,A
t20_h.md,20,Геометрическая оптика,Высокий,28,D
t20_h.md,20,Геометрическая оптика,Высокий,29,D
t20_h.md,20,Геометрическая оптика,Высокий,30,D
t20_h.md,20,Геометрическая оптика,Высокий,31,"A,B,C"
t20_h.md,20,Геометрическая оптика,Высокий,32,"A,B,C"
t20_h.md,20,Геометрическая оптика,Высокий,33,"A,B,C"
t20_h.md,20,Геометрическая оптика,Высокий,34,"A,B"
t20_h.md,20,Геометрическая оптика,Высокий,35,"A,B,C"
t20_h.md,20,Геометрическая оптика,Высокий,36,1-B; 2-D; 3-A; 4-C
t20_h.md,20,Геометрическая оптика,Высокий,37,1-B; 2-D; 3-A; 4-C
t20_h.md,20,Геометрическая оптика,Высокий,38,1-B; 2-D; 3-A; 4-C
t20_h.md,20,Геометрическая оптика,Высокий,39,1-B; 2-D; 3-A; 4-C
t20_h.md,20,Геометрическая оптика,Высокий,40,1-B; 2-D; 3-A; 4-C
t21_b.md,21,Элементы теории относительности,Базовый,1,D
t21_b.md,21,Элементы теории относительности,Базовый,2,D
t21_b.md,21,Элементы теории относительности,Базовый,3,D
t21_b.md,21,Элементы теории относительности,Базовый,4,D
t21_b.md,21,Элементы теории относительности,Базовый,5,B
t21_b.md,21,Элементы теории относительности,Базовый,6,A
t21_b.md,21,Элементы теории относительности,Базовый,7,B
t21_b.md,21,Элементы теории относительности,Базовый,8,C
t21_b.md,21,Элементы теории относительности,Базовый,9,A
t21_b.md,21,Элементы теории относительности,Базовый,10,D
t21_b.md,21,Элементы теории относительности,Базовый,11,D
t21_b.md,21,Элементы теории относительности,Базовый,12,D
t21_b.md,21,Элементы теории относительности,Базовый,13,D
t21_b.md,21,Элементы теории относительности,Базовый,14,D
t21_b.md,21,Элементы теории относительности,Базовый,15,A
t21_b.md,21,Элементы теории относительности,Базовый,16,D
t21_b.md,21,Элементы теории относительности,Базовый,17,A
t21_b.md,21,Элементы теории относительности,Базовый,18,B
t21_b.md,21,Элементы теории относительности,Базовый,19,D
t21_b.md,21,Элементы теории относительности,Базовый,20,B
t21_b.md,21,Элементы теории относительности,Базовый,21,C
t21_b.md,21,Элементы теории относительности,Базовый,22,D
t21_b.md,21,Элементы теории относительности,Базовый,23,D
t21_b.md,21,Элементы теории относительности,Базовый,24,B
t21_b.md,21,Элементы теории относительности,Базовый,25,C
t21_b.md,21,Элементы теории относительности,Базовый,26,D
t21_b.md,21,Элементы теории относительности,Базовый,27,A
t21_b.md,21,Элементы теории относительности,Базовый,28,D
t21_b.md,21,Элементы теории относительности,Базовый,29,D
t21_b.md,21,Элементы теории относительности,Базовый,30,D
t21_b.md,21,Элементы теории относительности,Базовый,31,"A,B,C"
t21_b.md,21,Элементы теории относительности,Базовый,32,"A,B,C"
t21_b.md,21,Элементы теории относительности,Базовый,33,"A,B,C"
t21_b.md,21,Элементы теории относительности,Базовый,34,"A,B"
t21_b.md,21,Элементы теории относительности,Базовый,35,"A,B,C"
t21_b.md,21,Элементы теории относительности,Базовый,36,1-B; 2-D; 3-A; 4-C
t21_b.md,21,Элементы теории относительности,Базовый,37,1-B; 2-D; 3-A; 4-C
t21_b.md,21,Элементы теории относительности,Базовый,38,1-B; 2-D; 3-A; 4-C
t21_b.md,21,Элементы теории относительности,Базовый,39,1-B; 2-D; 3-A; 4-C
t21_b.md,21,Элементы теории относительности,Базовый,40,1-B; 2-D; 3-A; 4-C
t21_m.md,21,Элементы теории относительности,Средний,1,D
t21_m.md,21,Элементы теории относительности,Средний,2,D
t21_m.md,21,Элементы теории относительности,Средний,3,D
t21_m.md,21,Элементы теории относительности,Средний,4,D
t21_m.md,21,Элементы теории относительности,Средний,5,B
t21_m.md,21,Элементы теории относительности,Средний,6,A
t21_m.md,21,Элементы теории относительности,Средний,7,B
t21_m.md,21,Элементы теории относительности,Средний,8,C
t21_m.md,21,Элементы теории относительности,Средний,9,A
t21_m.md,21,Элементы теории относительности,Средний,10,D
t21_m.md,21,Элементы теории относительности,Средний,11,D
t21_m.md,21,Элементы теории относительности,Средний,12,D
t21_m.md,21,Элементы теории относительности,Средний,13,D
t21_m.md,21,Элементы теории относительности,Средний,14,D
t21_m.md,21,Элементы теории относительности,Средний,15,A
t21_m.md,21,Элементы теории относительности,Средний,16,D
t21_m.md,21,Элементы теории относительности,Средний,17,A
t21_m.md,21,Элементы теории относительности,Средний,18,B
t21_m.md,21,Элементы теории относительности,Средний,19,D
t21_m.md,21,Элементы теории относительности,Средний,20,B
t21_m.md,21,Элементы теории относительности,Средний,21,C
t21_m.md,21,Элементы теории относительности,Средний,22,D
t21_m.md,21,Элементы теории относительности,Средний,23,D
t21_m.md,21,Элементы теории относительности,Средний,24,B
t21_m.md,21,Элементы теории относительности,Средний,25,C
t21_m.md,21,Элементы теории относительности,Средний,26,D
t21_m.md,21,Элементы теории относительности,Средний,27,A
t21_m.md,21,Элементы теории относительности,Средний,28,D
t21_m.md,21,Элементы теории относительности,Средний,29,D
t21_m.md,21,Элементы теории относительности,Средний,30,D
t21_m.md,21,Элементы теории относительности,Средний,31,"A,B,C"
t21_m.md,21,Элементы теории относительности,Средний,32,"A,B,C"
t21_m.md,21,Элементы теории относительности,Средний,33,"A,B,C"
t21_m.md,21,Элементы теории относительности,Средний,34,"A,B"
t21_m.md,21,Элементы теории относительности,Средний,35,"A,B,C"
t21_m.md,21,Элементы теории относительности,Средний,36,1-B; 2-D; 3-A; 4-C
t21_m.md,21,Элементы теории относительности,Средний,37,1-B; 2-D; 3-A; 4-C
t21_m.md,21,Элементы теории относительности,Средний,38,1-B; 2-D; 3-A; 4-C
t21_m.md,21,Элементы теории относительности,Средний,39,1-B; 2-D; 3-A; 4-C
t21_m.md,21,Элементы теории относительности,Средний,40,1-B; 2-D; 3-A; 4-C
t21_h.md,21,Элементы теории относительности,Высокий,1,D
t21_h.md,21,Элементы теории относительности,Высокий,2,D
t21_h.md,21,Элементы теории относительности,Высокий,3,D
t21_h.md,21,Элементы теории относительности,Высокий,4,D
t21_h.md,21,Элементы теории относительности,Высокий,5,B
t21_h.md,21,Элементы теории относительности,Высокий,6,A
t21_h.md,21,Элементы теории относительности,Высокий,7,B
t21_h.md,21,Элементы теории относительности,Высокий,8,C
t21_h.md,21,Элементы теории относительности,Высокий,9,A
t21_h.md,21,Элементы теории относительности,Высокий,10,D
t21_h.md,21,Элементы теории относительности,Высокий,11,D
t21_h.md,21,Элементы теории относительности,Высокий,12,D
t21_h.md,21,Элементы теории относительности,Высокий,13,D
t21_h.md,21,Элементы теории относительности,Высокий,14,D
t21_h.md,21,Элементы теории относительности,Высокий,15,A
t21_h.md,21,Элементы теории относительности,Высокий,16,D
t21_h.md,21,Элементы теории относительности,Высокий,17,A
t21_h.md,21,Элементы теории относительности,Высокий,18,B
t21_h.md,21,Элементы теории относительности,Высокий,19,D
t21_h.md,21,Элементы теории относительности,Высокий,20,B
t21_h.md,21,Элементы теории относительности,Высокий,21,C
t21_h.md,21,Элементы теории относительности,Высокий,22,D
t21_h.md,21,Элементы теории относительности,Высокий,23,D
t21_h.md,21,Элементы теории относительности,Высокий,24,B
t21_h.md,21,Элементы теории относительности,Высокий,25,C
t21_h.md,21,Элементы теории относительности,Высокий,26,D
t21_h.md,21,Элементы теории относительности,Высокий,27,A
t21_h.md,21,Элементы теории относительности,Высокий,28,D
t21_h.md,21,Элементы теории относительности,Высокий,29,D
t21_h.md,21,Элементы теории относительности,Высокий,30,D
t21_h.md,21,Элементы теории относительности,Высокий,31,"A,B,C"
t21_h.md,21,Элементы теории относительности,Высокий,32,"A,B,C"
t21_h.md,21,Элементы теории относительности,Высокий,33,"A,B,C"
t21_h.md,21,Элементы теории относительности,Высокий,34,"A,B"
t21_h.md,21,Элементы теории относительности,Высокий,35,"A,B,C"
t21_h.md,21,Элементы теории относительности,Высокий,36,1-B; 2-D; 3-A; 4-C
t21_h.md,21,Элементы теории относительности,Высокий,37,1-B; 2-D; 3-A; 4-C
t21_h.md,21,Элементы теории относительности,Высокий,38,1-B; 2-D; 3-A; 4-C
t21_h.md,21,Элементы теории относительности,Высокий,39,1-B; 2-D; 3-A; 4-C
t21_h.md,21,Элементы теории относительности,Высокий,40,1-B; 2-D; 3-A; 4-C
t22_b.md,22,Атомная и квантовая физика,Базовый,1,D
t22_b.md,22,Атомная и квантовая физика,Базовый,2,A
t22_b.md,22,Атомная и квантовая физика,Базовый,3,D
t22_b.md,22,Атомная и квантовая физика,Базовый,4,D
t22_b.md,22,Атомная и квантовая физика,Базовый,5,D
t22_b.md,22,Атомная и квантовая физика,Базовый,6,D
t22_b.md,22,Атомная и квантовая физика,Базовый,7,C
t22_b.md,22,Атомная и квантовая физика,Базовый,8,A
t22_b.md,22,Атомная и квантовая физика,Базовый,9,D
t22_b.md,22,Атомная и квантовая физика,Базовый,10,D
t22_b.md,22,Атомная и квантовая физика,Базовый,11,D
t22_b.md,22,Атомная и квантовая физика,Базовый,12,D
t22_b.md,22,Атомная и квантовая физика,Базовый,13,D
t22_b.md,22,Атомная и квантовая физика,Базовый,14,A
t22_b.md,22,Атомная и квантовая физика,Базовый,15,D
t22_b.md,22,Атомная и квантовая физика,Базовый,16,A
t22_b.md,22,Атомная и квантовая физика,Базовый,17,B
t22_b.md,22,Атомная и квантовая физика,Базовый,18,D
t22_b.md,22,Атомная и квантовая физика,Базовый,19,B
t22_b.md,22,Атомная и квантовая физика,Базовый,20,C
t22_b.md,22,Атомная и квантовая физика,Базовый,21,D
t22_b.md,22,Атомная и квантовая физика,Базовый,22,D
t22_b.md,22,Атомная и квантовая физика,Базовый,23,B
t22_b.md,22,Атомная и квантовая физика,Базовый,24,C
t22_b.md,22,Атомная и квантовая физика,Базовый,25,A
t22_b.md,22,Атомная и квантовая физика,Базовый,26,D
t22_b.md,22,Атомная и квантовая физика,Базовый,27,A
t22_b.md,22,Атомная и квантовая физика,Базовый,28,D
t22_b.md,22,Атомная и квантовая физика,Базовый,29,D
t22_b.md,22,Атомная и квантовая физика,Базовый,30,D
t22_b.md,22,Атомная и квантовая физика,Базовый,31,"A,B,C"
t22_b.md,22,Атомная и квантовая физика,Базовый,32,"A,B,C"
t22_b.md,22,Атомная и квантовая физика,Базовый,33,"A,B,C"
t22_b.md,22,Атомная и квантовая физика,Базовый,34,"A,B"
t22_b.md,22,Атомная и квантовая физика,Базовый,35,"A,B,C"
t22_b.md,22,Атомная и квантовая физика,Базовый,36,1-B; 2-D; 3-A; 4-C
t22_b.md,22,Атомная и квантовая физика,Базовый,37,1-B; 2-D; 3-A; 4-C
t22_b.md,22,Атомная и квантовая физика,Базовый,38,1-B; 2-D; 3-A; 4-C
t22_b.md,22,Атомная и квантовая физика,Базовый,39,1-B; 2-D; 3-A; 4-C
t22_b.md,22,Атомная и квантовая физика,Базовый,40,1-B; 2-D; 3-A; 4-C
t22_m.md,22,Атомная и квантовая физика,Средний,1,D
t22_m.md,22,Атомная и квантовая физика,Средний,2,A
t22_m.md,22,Атомная и квантовая физика,Средний,3,D
t22_m.md,22,Атомная и квантовая физика,Средний,4,D
t22_m.md,22,Атомная и квантовая физика,Средний,5,D
t22_m.md,22,Атомная и квантовая физика,Средний,6,D
t22_m.md,22,Атомная и квантовая физика,Средний,7,C
t22_m.md,22,Атомная и квантовая физика,Средний,8,A
t22_m.md,22,Атомная и квантовая физика,Средний,9,D
t22_m.md,22,Атомная и квантовая физика,Средний,10,D
t22_m.md,22,Атомная и квантовая физика,Средний,11,D
t22_m.md,22,Атомная и квантовая физика,Средний,12,D
t22_m.md,22,Атомная и квантовая физика,Средний,13,D
t22_m.md,22,Атомная и квантовая физика,Средний,14,A
t22_m.md,22,Атомная и квантовая физика,Средний,15,D
t22_m.md,22,Атомная и квантовая физика,Средний,16,A
t22_m.md,22,Атомная и квантовая физика,Средний,17,B
t22_m.md,22,Атомная и квантовая физика,Средний,18,D
t22_m.md,22,Атомная и квантовая физика,Средний,19,B
t22_m.md,22,Атомная и квантовая физика,Средний,20,C
t22_m.md,22,Атомная и квантовая физика,Средний,21,D
t22_m.md,22,Атомная и квантовая физика,Средний,22,D
t22_m.md,22,Атомная и квантовая физика,Средний,23,B
t22_m.md,22,Атомная и квантовая физика,Средний,24,C
t22_m.md,22,Атомная и квантовая физика,Средний,25,A
t22_m.md,22,Атомная и квантовая физика,Средний,26,D
t22_m.md,22,Атомная и квантовая физика,Средний,27,A
t22_m.md,22,Атомная и квантовая физика,Средний,28,D
t22_m.md,22,Атомная и квантовая физика,Средний,29,D
t22_m.md,22,Атомная и квантовая физика,Средний,30,D
t22_m.md,22,Атомная и квантовая физика,Средний,31,"A,B,C"
t22_m.md,22,Атомная и квантовая физика,Средний,32,"A,B,C"
t22_m.md,22,Атомная и квантовая физика,Средний,33,"A,B,C"
t22_m.md,22,Атомная и квантовая физика,Средний,34,"A,B"
t22_m.md,22,Атомная и квантовая физика,Средний,35,"A,B,C"
t22_m.md,22,Атомная и квантовая физика,Средний,36,1-B; 2-D; 3-A; 4-C
t22_m.md,22,Атомная и квантовая физика,Средний,37,1-B; 2-D; 3-A; 4-C
t22_m.md,22,Атомная и квантовая физика,Средний,38,1-B; 2-D; 3-A; 4-C
t22_m.md,22,Атомная и квантовая физика,Средний,39,1-B; 2-D; 3-A; 4-C
t22_m.md,22,Атомная и квантовая физика,Средний,40,1-B; 2-D; 3-A; 4-C
t22_h.md,22,Атомная и квантовая физика,Высокий,1,D
t22_h.md,22,Атомная и квантовая физика,Высокий,2,A
t22_h.md,22,Атомная и квантовая физика,Высокий,3,D
t22_h.md,22,Атомная и квантовая физика,Высокий,4,D
t22_h.md,22,Атомная и квантовая физика,Высокий,5,D
t22_h.md,22,Атомная и квантовая физика,Высокий,6,D
t22_h.md,22,Атомная и квантовая физика,Высокий,7,C
t22_h.md,22,Атомная и квантовая физика,Высокий,8,A
t22_h.md,22,Атомная и квантовая физика,Высокий,9,D
t22_h.md,22,Атомная и квантовая физика,Высокий,10,D
t22_h.md,22,Атомная и квантовая физика,Высокий,11,D
t22_h.md,22,Атомная и квантовая физика,Высокий,12,D
t22_h.md,22,Атомная и квантовая физика,Высокий,13,D
t22_h.md,22,Атомная и квантовая физика,Высокий,14,A
t22_h.md,22,Атомная и квантовая физика,Высокий,15,D
t22_h.md,22,Атомная и квантовая физика,Высокий,16,A
t22_h.md,22,Атомная и квантовая физика,Высокий,17,B
t22_h.md,22,Атомная и квантовая физика,Высокий,18,D
t22_h.md,22,Атомная и квантовая физика,Высокий,19,B
t22_h.md,22,Атомная и квантовая физика,Высокий,20,C
t22_h.md,22,Атомная и квантовая физика,Высокий,21,D
t22_h.md,22,Атомная и квантовая физика,Высокий,22,D
t22_h.md,22,Атомная и квантовая физика,Высокий,23,B
t22_h.md,22,Атомная и квантовая физика,Высокий,24,C
t22_h.md,22,Атомная и квантовая физика,Высокий,25,A
t22_h.md,22,Атомная и квантовая физика,Высокий,26,D
t22_h.md,22,Атомная и квантовая физика,Высокий,27,A
t22_h.md,22,Атомная и квантовая физика,Высокий,28,D
t22_h.md,22,Атомная и квантовая физика,Высокий,29,D
t22_h.md,22,Атомная и квантовая физика,Высокий,30,D
t22_h.md,22,Атомная и квантовая физика,Высокий,31,"A,B,C"
t22_h.md,22,Атомная и квантовая физика,Высокий,32,"A,B,C"
t22_h.md,22,Атомная и квантовая физика,Высокий,33,"A,B,C"
t22_h.md,22,Атомная и квантовая физика,Высокий,34,"A,B"
t22_h.md,22,Атомная и квантовая физика,Высокий,35,"A,B,C"
t22_h.md,22,Атомная и квантовая физика,Высокий,36,1-B; 2-D; 3-A; 4-C
t22_h.md,22,Атомная и квантовая физика,Высокий,37,1-B; 2-D; 3-A; 4-C
t22_h.md,22,Атомная и квантовая физика,Высокий,38,1-B; 2-D; 3-A; 4-C
t22_h.md,22,Атомная и квантовая физика,Высокий,39,1-B; 2-D; 3-A; 4-C
t22_h.md,22,Атомная и квантовая физика,Высокий,40,1-B; 2-D; 3-A; 4-C
t23_b.md,23,Физика атомного ядра,Базовый,1,D
t23_b.md,23,Физика атомного ядра,Базовый,2,D
t23_b.md,23,Физика атомного ядра,Базовый,3,D
t23_b.md,23,Физика атомного ядра,Базовый,4,D
t23_b.md,23,Физика атомного ядра,Базовый,5,D
t23_b.md,23,Физика атомного ядра,Базовый,6,B
t23_b.md,23,Физика атомного ядра,Базовый,7,A
t23_b.md,23,Физика атомного ядра,Базовый,8,D
t23_b.md,23,Физика атомного ядра,Базовый,9,D
t23_b.md,23,Физика атомного ядра,Базовый,10,D
t23_b.md,23,Физика атомного ядра,Базовый,11,D
t23_b.md,23,Физика атомного ядра,Базовый,12,D
t23_b.md,23,Физика атомного ядра,Базовый,13,A
t23_b.md,23,Физика атомного ядра,Базовый,14,D
t23_b.md,23,Физика атомного ядра,Базовый,15,A
t23_b.md,23,Физика атомного ядра,Базовый,16,B
t23_b.md,23,Физика атомного ядра,Базовый,17,D
t23_b.md,23,Физика атомного ядра,Базовый,18,B
t23_b.md,23,Физика атомного ядра,Базовый,19,C
t23_b.md,23,Физика атомного ядра,Базовый,20,D
t23_b.md,23,Физика атомного ядра,Базовый,21,D
t23_b.md,23,Физика атомного ядра,Базовый,22,B
t23_b.md,23,Физика атомного ядра,Базовый,23,C
t23_b.md,23,Физика атомного ядра,Базовый,24,A
t23_b.md,23,Физика атомного ядра,Базовый,25,D
t23_b.md,23,Физика атомного ядра,Базовый,26,D
t23_b.md,23,Физика атомного ядра,Базовый,27,A
t23_b.md,23,Физика атомного ядра,Базовый,28,D
t23_b.md,23,Физика атомного ядра,Базовый,29,D
t23_b.md,23,Физика атомного ядра,Базовый,30,D
t23_b.md,23,Физика атомного ядра,Базовый,31,"A,B,C"
t23_b.md,23,Физика атомного ядра,Базовый,32,"A,B,C"
t23_b.md,23,Физика атомного ядра,Базовый,33,"A,B,C"
t23_b.md,23,Физика атомного ядра,Базовый,34,"A,B"
t23_b.md,23,Физика атомного ядра,Базовый,35,"A,B,C"
t23_b.md,23,Физика атомного ядра,Базовый,36,1-B; 2-D; 3-A; 4-C
t23_b.md,23,Физика атомного ядра,Базовый,37,1-B; 2-D; 3-A; 4-C
t23_b.md,23,Физика атомного ядра,Базовый,38,1-B; 2-D; 3-A; 4-C
t23_b.md,23,Физика атомного ядра,Базовый,39,1-B; 2-D; 3-A; 4-C
t23_b.md,23,Физика атомного ядра,Базовый,40,1-B; 2-D; 3-A; 4-C
t23_m.md,23,Физика атомного ядра,Средний,1,D
t23_m.md,23,Физика атомного ядра,Средний,2,D
t23_m.md,23,Физика атомного ядра,Средний,3,D
t23_m.md,23,Физика атомного ядра,Средний,4,D
t23_m.md,23,Физика атомного ядра,Средний,5,D
t23_m.md,23,Физика атомного ядра,Средний,6,B
t23_m.md,23,Физика атомного ядра,Средний,7,A
t23_m.md,23,Физика атомного ядра,Средний,8,D
t23_m.md,23,Физика атомного ядра,Средний,9,D
t23_m.md,23,Физика атомного ядра,Средний,10,D
t23_m.md,23,Физика атомного ядра,Средний,11,D
t23_m.md,23,Физика атомного ядра,Средний,12,D
t23_m.md,23,Физика атомного ядра,Средний,13,A
t23_m.md,23,Физика атомного ядра,Средний,14,D
t23_m.md,23,Физика атомного ядра,Средний,15,A
t23_m.md,23,Физика атомного ядра,Средний,16,B
t23_m.md,23,Физика атомного ядра,Средний,17,D
t23_m.md,23,Физика атомного ядра,Средний,18,B
t23_m.md,23,Физика атомного ядра,Средний,19,C
t23_m.md,23,Физика атомного ядра,Средний,20,D
t23_m.md,23,Физика атомного ядра,Средний,21,D
t23_m.md,23,Физика атомного ядра,Средний,22,B
t23_m.md,23,Физика атомного ядра,Средний,23,C
t23_m.md,23,Физика атомного ядра,Средний,24,A
t23_m.md,23,Физика атомного ядра,Средний,25,D
t23_m.md,23,Физика атомного ядра,Средний,26,D
t23_m.md,23,Физика атомного ядра,Средний,27,A
t23_m.md,23,Физика атомного ядра,Средний,28,D
t23_m.md,23,Физика атомного ядра,Средний,29,D
t23_m.md,23,Физика атомного ядра,Средний,30,D
t23_m.md,23,Физика атомного ядра,Средний,31,"A,B,C"
t23_m.md,23,Физика атомного ядра,Средний,32,"A,B,C"
t23_m.md,23,Физика атомного ядра,Средний,33,"A,B,C"
t23_m.md,23,Физика атомного ядра,Средний,34,"A,B"
t23_m.md,23,Физика атомного ядра,Средний,35,"A,B,C"
t23_m.md,23,Физика атомного ядра,Средний,36,1-B; 2-D; 3-A; 4-C
t23_m.md,23,Физика атомного ядра,Средний,37,1-B; 2-D; 3-A; 4-C
t23_m.md,23,Физика атомного ядра,Средний,38,1-B; 2-D; 3-A; 4-C
t23_m.md,23,Физика атомного ядра,Средний,39,1-B; 2-D; 3-A; 4-C
t23_m.md,23,Физика атомного ядра,Средний,40,1-B; 2-D; 3-A; 4-C
t23_h.md,23,Физика атомного ядра,Высокий,1,D
t23_h.md,23,Физика атомного ядра,Высокий,2,D
t23_h.md,23,Физика атомного ядра,Высокий,3,D
t23_h.md,23,Физика атомного ядра,Высокий,4,D
t23_h.md,23,Физика атомного ядра,Высокий,5,D
t23_h.md,23,Физика атомного ядра,Высокий,6,B
t23_h.md,23,Физика атомного ядра,Высокий,7,A
t23_h.md,23,Физика атомного ядра,Высокий,8,D
t23_h.md,23,Физика атомного ядра,Высокий,9,D
t23_h.md,23,Физика атомного ядра,Высокий,10,D
t23_h.md,23,Физика атомного ядра,Высокий,11,D
t23_h.md,23,Физика атомного ядра,Высокий,12,D
t23_h.md,23,Физика атомного ядра,Высокий,13,A
t23_h.md,23,Физика атомного ядра,Высокий,14,D
t23_h.md,23,Физика атомного ядра,Высокий,15,A
t23_h.md,23,Физика атомного ядра,Высокий,16,B
t23_h.md,23,Физика атомного ядра,Высокий,17,D
t23_h.md,23,Физика атомного ядра,Высокий,18,B
t23_h.md,23,Физика атомного ядра,Высокий,19,C
t23_h.md,23,Физика атомного ядра,Высокий,20,D
t23_h.md,23,Физика атомного ядра,Высокий,21,D
t23_h.md,23,Физика атомного ядра,Высокий,22,B
t23_h.md,23,Физика атомного ядра,Высокий,23,C
t23_h.md,23,Физика атомного ядра,Высокий,24,A
t23_h.md,23,Физика атомного ядра,Высокий,25,D
t23_h.md,23,Физика атомного ядра,Высокий,26,D
t23_h.md,23,Физика атомного ядра,Высокий,27,A
t23_h.md,23,Физика атомного ядра,Высокий,28,D
t23_h.md,23,Физика атомного ядра,Высокий,29,D
t23_h.md,23,Физика атомного ядра,Высокий,30,D
t23_h.md,23,Физика атомного ядра,Высокий,31,"A,B,C"
t23_h.md,23,Физика атомного ядра,Высокий,32,"A,B,C"
t23_h.md,23,Физика атомного ядра,Высокий,33,"A,B,C"
t23_h.md,23,Физика атомного ядра,Высокий,34,"A,B"
t23_h.md,23,Физика атомного ядра,Высокий,35,"A,B,C"
t23_h.md,23,Физика атомного ядра,Высокий,36,1-B; 2-D; 3-A; 4-C
t23_h.md,23,Физика атомного ядра,Высокий,37,1-B; 2-D; 3-A; 4-C
t23_h.md,23,Физика атомного ядра,Высокий,38,1-B; 2-D; 3-A; 4-C
t23_h.md,23,Физика атомного ядра,Высокий,39,1-B; 2-D; 3-A; 4-C
t23_h.md,23,Физика атомного ядра,Высокий,40,1-B; 2-D; 3-A; 4-C
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,1,D
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,2,C
t24_b.md,24,Нанотехнология и наноматериалы,Базовый,3,D
